0.000953674,0,0,0.000953674,0,0
0,0,0.00119209,0,0.000953674,0.000953674
0.00119209,0.00119209,0.000953674,0.000953674,0.000953674,0
0.00810623,0.00500679,0.00905991,0.00500679,0.00500679,0.00500679
0.0770092,0.041008,0.0751019,0.0419617,0.0407696,0.0488758
0.715017,0.335932,0.713825,0.338078,0.328064,0.339985
6.20389,2.69079,6.22201,2.71416,2.7101,2.75016
51.347,22.0671,52.1441,35.1791,22.0351,34.708
423.514,172.423,424.998,398.032,172.77,399.769
8861.09,1362.5,8864.69,17729.7,1366.31,12299.6
