4,1.68248,0.305254,2.80878,0.268957,0.304464,3.05856,
5,0.065349,0.552639,11.9035,0.444841,0.781896,12.854,
6,0.20751,1.55239,44.4826,0.84161,3.66695,45.6783,
7,0.703402,5.67885,162.781,1.73353,34.081,170.539,
8,4.52922,26.2513,761.097,7.49867,60.4708,2769.9,
9,34.8432,108.574,2534.1,40.5856,1180.41,20641.4,
